split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,category,patients,percent_within_class
3,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,3,5.3
3,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,338,84.9
3,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,26,6.5
3,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,34,8.5
3,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,107,83.6
3,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,7,5.5
3,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,14,10.9
3,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,45,80.4
3,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
3,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,10,17.9
3,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,86,21.6
3,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,30,7.5
3,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,282,70.9
3,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,30,23.4
3,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
3,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,93,72.7
3,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,11,19.6
3,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.4
3,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,42,75.0
3,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,65,16.3
3,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,66,16.6
3,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,267,67.1
3,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,29,22.7
3,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,12,9.4
3,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,87,68.0
3,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,16,28.6
3,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,2,3.6
3,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,38,67.9
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,257,64.6
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,7,1.8
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,134,33.7
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,76,59.4
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,4,3.1
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,48,37.5
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,27,48.2
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.6
3,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,27,48.2
3,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,18,4.5
3,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,227,57.0
3,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,153,38.4
3,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,14,10.9
3,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,67,52.3
3,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,47,36.7
3,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,5,8.9
3,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,20,35.7
3,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,31,55.4
3,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,78,19.6
3,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,11,2.8
3,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,309,77.6
3,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,28,21.9
3,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
3,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,98,76.6
3,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,16,28.6
3,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
3,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,39,69.6
3,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,44,11.1
3,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,20,5.0
3,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,334,83.9
3,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,20,15.6
3,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
3,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,104,81.2
3,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,11,19.6
3,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.4
3,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,42,75.0
3,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,181,45.5
3,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,207,52.0
3,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,8,2.0
3,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,2,0.5
3,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,51,39.8
3,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,74,57.8
3,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,3,2.3
3,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,28,50.0
3,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,23,41.1
3,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,4,7.1
3,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
3,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,337,84.5
3,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,29,7.3
3,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,33,8.3
3,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,108,85.0
3,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,6,4.7
3,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,13,10.2
3,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,48,84.2
3,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,9,15.8
3,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,79,19.8
3,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,37,9.3
3,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,283,70.9
3,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,27,21.3
3,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
3,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,95,74.8
3,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,15,26.3
3,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,1,1.8
3,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,41,71.9
3,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,68,17.0
3,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,60,15.0
3,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,271,67.9
3,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,32,25.2
3,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,9,7.1
3,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,86,67.7
3,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,14,24.6
3,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,2,3.5
3,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,41,71.9
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,252,63.2
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,6,1.5
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,141,35.3
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,74,58.3
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,5,3.9
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,48,37.8
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,22,38.6
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.5
3,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,33,57.9
3,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,18,4.5
3,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,237,59.4
3,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,144,36.1
3,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,14,11.0
3,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,70,55.1
3,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,43,33.9
3,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,4,7.0
3,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,22,38.6
3,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,31,54.4
3,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,81,20.3
3,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
3,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,310,77.7
3,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,31,24.4
3,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
3,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,94,74.0
3,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,15,26.3
3,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,42,73.7
3,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,43,10.8
3,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,24,6.0
3,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,332,83.2
3,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,19,15.0
3,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,6,4.7
3,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,102,80.3
3,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,14,24.6
3,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
3,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,41,71.9
3,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,188,47.1
3,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,201,50.4
3,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,7,1.8
3,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,3,0.8
3,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,54,42.5
3,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,70,55.1
3,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,3,2.4
3,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
3,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,25,43.9
3,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,4,7.0
3,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
3,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,346,86.7
3,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,26,6.5
3,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,27,6.8
3,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,102,80.3
3,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,9,7.1
3,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,16,12.6
3,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,50,87.7
3,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
3,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,6,10.5
3,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,86,21.6
3,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,37,9.3
3,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,276,69.2
3,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,28,22.0
3,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,8,6.3
3,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,91,71.7
3,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,12,21.1
3,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.3
3,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,42,73.7
3,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,70,17.5
3,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,68,17.0
3,4,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,261,65.4
3,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,30,23.6
3,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,12,9.4
3,4,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,85,66.9
3,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
3,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,1,1.8
3,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,39,68.4
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,262,65.7
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,128,32.1
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,76,59.8
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,4,3.1
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,47,37.0
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,20,35.1
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.5
3,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,35,61.4
3,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,21,5.3
3,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,231,57.9
3,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,147,36.8
3,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,12,9.4
3,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,72,56.7
3,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,43,33.9
3,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,4,7.0
3,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,20,35.1
3,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,33,57.9
3,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,78,19.5
3,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,11,2.8
3,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,310,77.7
3,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,23,18.1
3,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,3,2.4
3,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,101,79.5
3,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,14,24.6
3,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
3,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,42,73.7
3,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,43,10.8
3,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,22,5.5
3,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,334,83.7
3,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,21,16.5
3,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,6,4.7
3,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,100,78.7
3,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,11,19.3
3,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.3
3,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,43,75.4
3,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,182,45.6
3,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,209,52.4
3,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,6,1.5
3,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,2,0.5
3,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,50,39.4
3,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,76,59.8
3,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,1,0.8
3,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
3,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,45.6
3,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,3,5.3
3,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
4,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,342,85.9
4,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,27,6.8
4,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,29,7.3
4,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,109,85.8
4,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,4,3.1
4,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,14,11.0
4,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,47,82.5
4,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.5
4,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,8,14.0
4,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,86,21.6
4,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,32,8.0
4,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,280,70.4
4,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,27,21.3
4,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,3,2.4
4,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,97,76.4
4,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,11,19.3
4,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.3
4,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,43,75.4
4,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,64,16.1
4,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,65,16.3
4,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,269,67.6
4,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,30,23.6
4,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,11,8.7
4,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,86,67.7
4,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,29.8
4,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
4,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,37,64.9
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,258,64.8
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,8,2.0
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,132,33.2
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,71,55.9
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,2,1.6
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,54,42.5
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,29,50.9
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
4,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,27,47.4
4,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,14,3.5
4,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,244,61.3
4,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,140,35.2
4,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,14,11.0
4,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,66,52.0
4,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,47,37.0
4,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,8,14.0
4,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,24,42.1
4,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,25,43.9
4,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,77,19.3
4,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,5,1.3
4,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,316,79.4
4,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,33,26.0
4,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
4,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,92,72.4
4,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,16,28.1
4,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
4,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,70.2
4,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,53,13.3
4,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,18,4.5
4,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,327,82.2
4,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,20,15.7
4,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
4,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,103,81.1
4,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,11,19.3
4,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
4,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,44,77.2
4,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,170,42.7
4,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,217,54.5
